"animals,month,unit,geo\time";2019;2018;2017;2016;2015;2014;2013;2012;2011;2010;2009;2008;2007;2006;2005;2004;2003;2002;2001;2000;1999;1998;1997;1996;1995;1994;1993;1992;1991;1990;1989;1988;1987;1986;1985;1984;1983;1982;1981;1980;1979;1978;1977;1976;1975;1974;1973;1972;1971;1970;1969
"A3132Y,M05_M06,THS_HD,RS";"234.00 ";"298.00 ";"271.00 ";"235.00 ";"242.00 ";"272.00 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3132Y,M05_M06,THS_HD,SE";"230.94 ";"217.14 ";"205.12 ";"193.75 ";"232.71 ";"213.59 ";"212.61 ";"224.52 ";"233.76 ";"246.34 ";"243.29 ";"237.40 ";"263.64 ";"263.64 ";"282.91 ";"302.00 ";"281.25 ";"278.00 ";"300.40 ";"292.10 ";"319.40 ";"332.40 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3132Y,M05_M06,THS_HD,SI";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";"89.20 ";"78.55 ";"82.67 ";"87.06 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3132Y,M05_M06,THS_HD,SK";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";"196.03 ";": ";": ";"198.94 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3132Y,M05_M06,THS_HD,UK";"709.00 ";"683.00 ";"692.00 ";"686.00 ";"674.00 ";"687.00 ";"676.00 ";"627.00 ";"622.00 ";"621.00 ";"635.00 ";"683.00 ";"709.00 ";"675.94 ";"677.02 ";"661.40 ";"702.28 ";"701.96 ";"717.73 ";"762.42 ";"815.47 ";"859.02 ";"877.17 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3132Y,M08,THS_HD,BE";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";"1055.0 ";"1126.6 ";"1216.0 ";"1209.2 ";"1253.5 ";"1092.2 ";"1118.6 ";"1087.4 ";"1047.9 ";"995.3 ";"1083.3 ";"869.2 ";"1317.0 ";"934.0 ";"875.0 ";"746.0 ";"664.1 ";"628.0 ";"687.7 ";"618.9 ";"673.4 ";"653.4 ";"730.4 ";"665.1 ";"708.5 ";"610.0 ";"566.0 ";"493.4 ";"593.0 ";"428.0 ";"0.0 ";"0.0 ";"0.0 ";"0.0 "
"A3132Y,M08,THS_HD,CZ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";"401.1 ";"408.0 ";"383.0 ";"431.0 ";"467.0 ";": ";": ";"473.0 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3132Y,M08,THS_HD,DE";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";"3815.0 ";"3798.7 ";"3611.8 ";"3636.1 ";"3614.3 ";"3575.8 ";"3626.3 ";"3690.7 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
"A3132Y,M08,THS_HD,DK";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";"668.0 ";"769.0 ";"736.0 ";"708.0 ";"718.0 ";"700.0 ";"724.0 ";"727.0 ";"715.0 ";"645.0 ";"688.0 ";"573.0 ";"591.0 ";"620.0 ";"589.0 ";"637.0 ";"573.0 ";"520.0 ";"498.0 ";"515.0 ";"498.0 ";"506.0 ";"530.0 ";"550.0 ";"501.0 ";"477.0 ";"505.0 ";"460.0 ";"408.0 ";"367.0 ";"368.0 ";"339.0 ";"319.0 ";"329.0 ";"288.0 ";"459.0 ";": ";": ";": ";": "
"A3132Y,M08,THS_HD,EL";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";"84.6 ";"82.7 ";"82.1 ";"87.6 ";"87.0 ";"78.0 ";"77.0 ";"78.0 ";"92.0 ";"65.2 ";"65.0 ";"55.6 ";"65.0 ";"38.9 ";"62.1 ";"60.0 ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": ";": "
